,TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
0,2023-08-06T15:22:14Z,32.94,46.49,33,41,32.66,101.73,9.0,464.0,0.0,0.0,0.0
1,2023-08-06T15:23:14Z,32.63,45.06,35,10,43.05,101.73,0.0,400.0,,,
2,2023-08-06T15:24:14Z,32.0,46.04,35,54,59.78,101.75,0.0,400.0,,,
3,2023-08-06T15:25:14Z,31.62,46.62,36,3,42.37,101.76,2.0,415.0,,,
4,2023-08-06T15:26:14Z,31.11,47.09,35,6,48.46,101.76,1.0,410.0,,,
5,2023-08-06T15:27:14Z,30.53,47.8,36,7,65.18,101.75,6.0,444.0,0.0,0.0,0.0
6,2023-08-06T15:28:14Z,30.02,48.51,36,7,27.28,101.75,6.0,442.0,,,
7,2023-08-06T15:29:14Z,29.61,49.04,36,7,28.99,101.74,15.0,500.0,,,
8,2023-08-06T15:30:14Z,29.27,49.53,36,8,28.84,101.74,22.0,546.0,,,
9,2023-08-06T15:31:14Z,28.95,49.91,36,6,30.78,101.74,22.0,545.0,,,
10,2023-08-06T15:32:14Z,28.65,50.29,36,5,35.52,101.74,21.0,543.0,1.0,1.0,1.0
11,2023-08-06T15:33:14Z,28.39,50.63,36,8,31.21,101.74,27.0,580.0,,,
12,2023-08-06T15:34:14Z,28.15,50.89,36,8,36.73,101.73,26.0,574.0,,,
13,2023-08-06T15:35:14Z,27.95,51.12,36,7,24.27,101.72,28.0,588.0,,,
14,2023-08-06T15:36:14Z,27.73,51.39,36,8,30.45,101.71,27.0,580.0,,,
15,2023-08-06T15:37:14Z,27.51,51.67,36,5,25.03,101.72,30.0,600.0,0.0,0.0,0.0
16,2023-08-06T15:38:14Z,27.36,52.08,36,8,26.73,101.72,29.0,592.0,,,
17,2023-08-06T15:39:14Z,27.16,52.33,36,7,29.62,101.72,29.0,591.0,,,
18,2023-08-06T15:40:14Z,27.0,52.55,36,8,27.24,101.72,37.0,646.0,,,
19,2023-08-06T15:41:14Z,26.86,52.81,36,6,27.55,101.72,37.0,643.0,,,
20,2023-08-06T15:42:14Z,26.71,53.07,36,7,27.53,101.72,36.0,637.0,0.0,0.0,0.0
21,2023-08-06T15:43:14Z,26.55,53.47,36,0,28.42,101.73,35.0,633.0,,,
22,2023-08-06T15:44:14Z,26.42,53.6,36,0,27.64,101.74,34.0,626.0,,,
23,2023-08-06T15:45:14Z,26.27,53.74,36,0,28.37,101.74,34.0,624.0,,,
24,2023-08-06T15:46:14Z,26.14,53.92,36,0,26.06,101.73,33.0,623.0,,,
25,2023-08-06T15:47:14Z,26.04,54.12,36,3,25.84,101.74,41.0,672.0,1.0,1.0,1.0
26,2023-08-06T15:48:14Z,25.92,54.49,36,3,24.86,101.73,37.0,649.0,,,
27,2023-08-06T15:49:14Z,25.83,54.57,36,5,28.11,101.74,36.0,641.0,,,
28,2023-08-06T15:50:14Z,25.72,54.68,36,5,27.24,101.74,35.0,634.0,,,
29,2023-08-06T15:51:14Z,25.63,54.85,36,5,28.17,101.73,43.0,688.0,,,
30,2023-08-06T15:52:14Z,25.53,54.96,35,6,25.84,101.72,41.0,671.0,1.0,2.0,2.0
31,2023-08-06T15:53:14Z,25.42,55.31,36,6,25.67,101.73,36.0,640.0,,,
32,2023-08-06T15:54:14Z,25.33,55.43,35,7,24.96,101.73,36.0,640.0,,,
33,2023-08-06T15:55:14Z,25.22,55.56,36,8,29.01,101.73,35.0,631.0,,,
34,2023-08-06T15:56:14Z,25.12,55.68,36,11,31.06,101.73,35.0,631.0,,,
35,2023-08-06T15:57:14Z,25.02,55.81,36,10,24.65,101.73,40.0,668.0,0.0,0.0,0.0
36,2023-08-06T15:58:14Z,24.94,56.22,36,12,29.01,101.72,36.0,640.0,,,
37,2023-08-06T15:59:14Z,24.85,56.27,36,8,24.65,101.72,33.0,618.0,,,
38,2023-08-06T16:00:14Z,24.77,56.34,36,12,24.27,101.72,30.0,602.0,,,
39,2023-08-06T16:01:14Z,24.68,56.49,36,12,23.2,101.72,30.0,600.0,,,
40,2023-08-06T16:02:14Z,24.6,56.58,36,13,28.42,101.72,37.0,645.0,1.0,1.0,1.0
41,2023-08-06T16:03:14Z,24.54,56.95,36,10,25.47,101.72,35.0,631.0,,,
42,2023-08-06T16:04:14Z,24.49,56.94,35,10,25.44,101.72,32.0,612.0,,,
43,2023-08-06T16:05:14Z,24.4,57.08,36,8,23.77,101.72,32.0,611.0,,,
44,2023-08-06T16:06:14Z,24.32,57.16,36,10,27.73,101.73,32.0,612.0,,,
45,2023-08-06T16:07:14Z,24.29,57.25,35,6,24.03,101.73,30.0,602.0,1.0,1.0,1.0
46,2023-08-06T16:08:14Z,24.23,57.63,35,6,26.41,101.74,27.0,581.0,,,
47,2023-08-06T16:09:14Z,24.19,57.52,35,5,28.28,101.74,33.0,620.0,,,
48,2023-08-06T16:10:14Z,24.12,57.62,36,5,24.61,101.73,34.0,626.0,,,
49,2023-08-06T16:11:14Z,24.04,57.69,36,5,24.76,101.73,34.0,626.0,,,
50,2023-08-06T16:12:14Z,24.0,57.77,36,5,23.98,101.73,33.0,618.0,0.0,0.0,0.0
51,2023-08-06T16:13:14Z,23.98,58.25,35,3,26.69,101.73,30.0,600.0,,,
52,2023-08-06T16:14:14Z,23.89,58.13,36,0,25.79,101.73,25.0,570.0,,,
53,2023-08-06T16:15:14Z,23.88,58.17,36,0,21.64,101.73,28.0,586.0,,,
54,2023-08-06T16:16:14Z,23.83,58.21,35,0,23.86,101.72,28.0,584.0,,,
55,2023-08-06T16:17:14Z,23.79,58.32,36,0,31.53,101.73,27.0,578.0,0.0,0.0,7.0
56,2023-08-06T16:18:14Z,23.75,58.64,35,0,24.86,101.73,23.0,551.0,,,
57,2023-08-06T16:19:14Z,23.72,58.59,36,0,27.57,101.73,22.0,546.0,,,
58,2023-08-06T16:20:14Z,23.66,58.67,35,0,25.16,101.72,27.0,580.0,,,
59,2023-08-06T16:21:14Z,23.65,58.67,36,0,23.68,101.72,27.0,580.0,,,
60,2023-08-06T16:22:14Z,23.59,58.67,35,0,27.97,101.72,27.0,578.0,0.0,0.0,0.0
61,2023-08-06T16:23:14Z,23.61,59.04,35,0,27.97,101.72,25.0,567.0,,,
62,2023-08-06T16:24:14Z,23.53,59.05,35,0,26.14,101.72,22.0,549.0,,,
63,2023-08-06T16:25:14Z,23.55,59.05,36,0,29.8,101.72,23.0,555.0,,,
64,2023-08-06T16:26:14Z,23.51,59.06,36,0,31.51,101.72,23.0,551.0,,,
65,2023-08-06T16:27:14Z,23.47,59.09,35,0,25.0,101.72,22.0,548.0,0.0,0.0,0.0
66,2023-08-06T16:28:14Z,23.45,59.48,35,0,25.26,101.72,19.0,531.0,,,
67,2023-08-06T16:29:14Z,23.44,59.37,35,3,25.16,101.72,18.0,520.0,,,
68,2023-08-06T16:30:14Z,23.42,59.34,35,5,29.46,101.72,17.0,518.0,,,
69,2023-08-06T16:31:14Z,23.37,59.41,35,5,25.7,101.72,17.0,518.0,,,
70,2023-08-06T16:32:14Z,23.32,59.47,35,6,24.96,101.72,15.0,505.0,0.0,0.0,0.0
71,2023-08-06T16:33:14Z,23.35,59.78,35,6,25.67,101.72,13.0,488.0,,,
72,2023-08-06T16:34:14Z,23.32,59.69,35,7,23.63,101.72,12.0,483.0,,,
73,2023-08-06T16:35:14Z,23.3,59.73,35,8,25.79,101.72,13.0,488.0,,,
74,2023-08-06T16:36:14Z,23.27,59.71,35,33,25.22,101.72,12.0,485.0,,,
75,2023-08-06T16:37:14Z,23.28,59.76,35,13,30.53,101.72,11.0,478.0,0.0,0.0,0.0
76,2023-08-06T16:38:14Z,23.27,60.08,35,27,24.39,101.73,7.0,451.0,,,
77,2023-08-06T16:39:14Z,23.25,60.03,35,22,30.53,101.72,7.0,452.0,,,
78,2023-08-06T16:40:14Z,23.25,60.07,35,37,29.22,101.72,7.0,448.0,,,
79,2023-08-06T16:41:14Z,23.22,60.09,35,24,26.36,101.72,6.0,444.0,,,
80,2023-08-06T16:42:14Z,23.2,60.22,35,34,25.62,101.73,10.0,470.0,0.0,0.0,0.0
81,2023-08-06T16:43:14Z,23.2,60.48,35,33,26.03,101.73,8.0,457.0,,,
82,2023-08-06T16:44:14Z,23.18,60.37,34,33,29.18,101.73,7.0,451.0,,,
83,2023-08-06T16:45:14Z,23.16,60.38,34,33,29.53,101.73,7.0,451.0,,,
84,2023-08-06T16:46:14Z,23.18,60.42,35,33,26.97,101.73,7.0,452.0,,,
85,2023-08-06T16:47:14Z,23.17,60.45,35,32,25.98,101.73,8.0,454.0,0.0,0.0,0.0
86,2023-08-06T16:48:14Z,23.16,60.72,34,33,29.09,101.73,6.0,442.0,,,
87,2023-08-06T16:49:14Z,23.17,60.61,34,30,27.36,101.73,4.0,428.0,,,
88,2023-08-06T16:50:14Z,23.17,60.62,35,32,22.37,101.73,4.0,427.0,,,
89,2023-08-06T16:51:14Z,23.16,60.61,34,30,27.57,101.73,5.0,434.0,,,
90,2023-08-06T16:52:14Z,23.12,60.72,34,29,31.97,101.73,5.0,434.0,1.0,1.0,1.0
91,2023-08-06T16:53:14Z,23.14,60.97,34,30,24.65,101.74,3.0,420.0,,,
92,2023-08-06T16:54:14Z,23.16,60.89,34,30,26.16,101.74,1.0,407.0,,,
93,2023-08-06T16:55:14Z,23.12,60.87,34,27,26.78,101.74,1.0,408.0,,,
94,2023-08-06T16:56:14Z,23.12,60.9,34,19,26.21,101.74,0.0,403.0,,,
95,2023-08-06T16:57:14Z,23.16,60.91,34,21,30.04,101.75,1.0,409.0,0.0,0.0,0.0
96,2023-08-06T16:58:14Z,23.16,61.2,34,5,21.56,101.74,0.0,400.0,,,
97,2023-08-06T16:59:14Z,23.14,61.13,34,5,29.47,101.74,0.0,400.0,,,
98,2023-08-06T17:00:14Z,23.17,61.13,34,6,27.02,101.74,0.0,406.0,,,
99,2023-08-06T17:01:14Z,23.14,61.19,34,29,27.64,101.74,0.0,400.0,,,
100,2023-08-06T17:02:14Z,23.16,61.1,34,29,27.94,101.74,0.0,401.0,0.0,0.0,0.0
101,2023-08-06T17:03:14Z,23.16,61.38,35,29,26.21,101.74,0.0,400.0,,,
102,2023-08-06T17:04:14Z,23.16,61.24,34,29,31.42,101.75,0.0,400.0,,,
103,2023-08-06T17:05:14Z,23.18,61.22,34,29,28.95,101.75,1.0,408.0,,,
104,2023-08-06T17:06:14Z,23.16,61.19,34,29,24.07,101.74,1.0,409.0,,,
105,2023-08-06T17:07:14Z,23.14,61.26,34,28,22.78,101.74,1.0,410.0,2.0,2.0,2.0
106,2023-08-06T17:08:14Z,23.18,61.52,34,28,25.19,101.74,0.0,400.0,,,
107,2023-08-06T17:09:14Z,23.17,61.38,34,28,23.45,101.74,0.0,403.0,,,
108,2023-08-06T17:10:14Z,23.18,61.41,34,28,28.57,101.74,0.0,405.0,,,
109,2023-08-06T17:11:14Z,23.17,61.42,34,28,27.64,101.75,0.0,401.0,,,
110,2023-08-06T17:12:14Z,23.16,61.39,34,28,25.13,101.74,0.0,400.0,0.0,0.0,0.0
111,2023-08-06T17:13:14Z,23.18,61.69,34,28,26.95,101.74,0.0,400.0,,,
112,2023-08-06T17:14:14Z,23.2,61.55,34,28,25.62,101.74,0.0,403.0,,,
113,2023-08-06T17:15:14Z,23.22,61.6,34,28,28.17,101.75,0.0,403.0,,,
114,2023-08-06T17:16:14Z,23.21,61.55,34,28,24.5,101.74,0.0,405.0,,,
115,2023-08-06T17:17:14Z,23.21,61.57,34,26,26.82,101.74,0.0,400.0,1.0,1.0,1.0
116,2023-08-06T17:18:14Z,23.22,61.82,34,28,34.54,101.74,0.0,400.0,,,
117,2023-08-06T17:19:14Z,23.22,61.68,34,24,29.21,101.74,0.0,400.0,,,
118,2023-08-06T17:20:14Z,23.24,61.74,34,10,23.05,101.74,1.0,407.0,,,
119,2023-08-06T17:21:14Z,23.25,61.73,34,24,23.9,101.74,0.0,403.0,,,
120,2023-08-06T17:22:14Z,23.25,61.71,34,28,25.5,101.74,0.0,400.0,0.0,0.0,0.0
121,2023-08-06T17:23:14Z,23.28,61.94,34,27,31.55,101.74,0.0,400.0,,,
122,2023-08-06T17:24:14Z,23.31,61.82,34,27,23.45,101.75,0.0,403.0,,,
123,2023-08-06T17:25:14Z,23.28,61.79,34,27,25.73,101.75,0.0,400.0,,,
124,2023-08-06T17:26:14Z,23.28,61.78,34,27,25.32,101.75,0.0,405.0,,,
125,2023-08-06T17:27:14Z,23.3,61.74,34,27,29.87,101.74,0.0,405.0,0.0,0.0,0.0
126,2023-08-06T17:28:14Z,23.32,62.05,34,25,24.58,101.75,0.0,400.0,,,
127,2023-08-06T17:29:14Z,23.31,61.91,34,25,28.6,101.75,0.0,400.0,,,
128,2023-08-06T17:30:14Z,23.32,61.89,34,24,21.99,101.75,1.0,408.0,,,
129,2023-08-06T17:31:14Z,23.32,61.85,34,24,30.62,101.75,1.0,408.0,,,
130,2023-08-06T17:32:14Z,23.32,61.86,34,24,26.5,101.75,0.0,405.0,0.0,0.0,0.0
131,2023-08-06T17:33:14Z,23.38,62.15,34,24,28.07,101.75,0.0,406.0,,,
132,2023-08-06T17:34:14Z,23.35,62.02,34,24,26.14,101.75,0.0,400.0,,,
133,2023-08-06T17:35:14Z,23.38,61.97,34,27,26.84,101.76,1.0,408.0,,,
134,2023-08-06T17:36:14Z,23.4,61.96,34,24,27.24,101.76,2.0,414.0,,,
135,2023-08-06T17:37:14Z,23.4,61.95,34,25,22.55,101.76,1.0,410.0,0.0,0.0,0.0
136,2023-08-06T17:38:14Z,23.41,62.13,34,25,23.68,101.76,0.0,400.0,,,
137,2023-08-06T17:39:14Z,23.44,62.01,34,24,34.69,101.76,0.0,400.0,,,
138,2023-08-06T17:40:14Z,23.44,62.01,34,24,26.16,101.77,1.0,408.0,,,
139,2023-08-06T17:41:14Z,23.45,62.03,34,24,29.42,101.76,0.0,405.0,,,
140,2023-08-06T17:42:14Z,23.45,61.99,34,24,24.76,101.76,1.0,410.0,0.0,0.0,0.0
141,2023-08-06T17:43:14Z,23.49,62.17,34,17,30.13,101.77,0.0,400.0,,,
142,2023-08-06T17:44:14Z,23.48,62.06,34,22,26.71,101.76,0.0,400.0,,,
143,2023-08-06T17:45:14Z,23.45,62.07,34,23,28.36,101.77,0.0,403.0,,,
144,2023-08-06T17:46:14Z,23.49,62.06,34,23,36.47,101.77,0.0,405.0,,,
145,2023-08-06T17:47:14Z,23.49,62.02,34,23,25.26,101.77,0.0,406.0,0.0,0.0,0.0
146,2023-08-06T17:48:14Z,23.51,62.22,34,22,23.98,101.78,0.0,400.0,,,
147,2023-08-06T17:49:14Z,23.53,62.11,34,22,26.78,101.78,0.0,400.0,,,
148,2023-08-06T17:50:14Z,23.52,62.05,34,22,25.84,101.77,1.0,408.0,,,
149,2023-08-06T17:51:14Z,23.55,62.08,34,22,27.73,101.77,1.0,409.0,,,
150,2023-08-06T17:52:14Z,23.52,62.07,34,20,25.5,101.77,0.0,406.0,0.0,0.0,0.0
151,2023-08-06T17:53:14Z,23.53,62.23,34,20,23.35,101.78,0.0,400.0,,,
152,2023-08-06T17:54:14Z,23.56,62.12,34,20,25.44,101.78,0.0,400.0,,,
153,2023-08-06T17:55:14Z,23.58,62.12,34,20,29.38,101.78,0.0,403.0,,,
154,2023-08-06T17:56:14Z,23.58,62.07,34,20,26.76,101.78,0.0,405.0,,,
155,2023-08-06T17:57:14Z,23.58,62.12,34,21,27.12,101.78,1.0,410.0,0.0,0.0,0.0
156,2023-08-06T17:58:14Z,23.61,62.28,34,20,23.45,101.78,0.0,400.0,,,
157,2023-08-06T17:59:14Z,23.63,62.13,34,20,28.33,101.78,0.0,400.0,,,
158,2023-08-06T18:00:14Z,23.59,62.17,34,19,24.86,101.78,0.0,402.0,,,
159,2023-08-06T18:01:14Z,23.62,62.1,34,20,27.68,101.78,0.0,403.0,,,
160,2023-08-06T18:02:14Z,23.62,62.12,34,16,26.24,101.79,0.0,405.0,0.0,0.0,0.0
161,2023-08-06T18:03:14Z,23.65,62.28,34,9,24.46,101.79,0.0,400.0,,,
162,2023-08-06T18:04:14Z,23.65,62.18,34,7,31.26,101.79,0.0,400.0,,,
163,2023-08-06T18:05:14Z,23.65,62.12,34,5,27.57,101.79,1.0,407.0,,,
164,2023-08-06T18:06:14Z,23.65,62.13,34,5,24.83,101.79,0.0,403.0,,,
165,2023-08-06T18:07:14Z,23.65,62.1,34,3,24.58,101.79,0.0,405.0,0.0,0.0,0.0
166,2023-08-06T18:08:14Z,23.65,62.25,34,0,27.97,101.78,0.0,400.0,,,
167,2023-08-06T18:09:14Z,23.65,62.16,34,0,32.89,101.79,0.0,400.0,,,
168,2023-08-06T18:10:14Z,23.66,62.13,34,0,26.0,101.79,0.0,402.0,,,
169,2023-08-06T18:11:14Z,23.62,62.14,34,0,23.25,101.79,0.0,403.0,,,
170,2023-08-06T18:12:14Z,23.66,62.1,34,0,24.5,101.79,0.0,400.0,1.0,1.0,1.0
171,2023-08-06T18:13:14Z,23.68,62.3,34,5,26.24,101.79,0.0,400.0,,,
172,2023-08-06T18:14:14Z,23.69,62.21,34,7,26.97,101.79,0.0,400.0,,,
173,2023-08-06T18:15:14Z,23.68,62.2,34,12,26.19,101.78,1.0,407.0,,,
174,2023-08-06T18:16:14Z,23.66,62.14,34,97,26.84,101.79,0.0,400.0,,,
175,2023-08-06T18:17:14Z,23.66,62.16,34,8,25.35,101.79,0.0,403.0,0.0,0.0,0.0
176,2023-08-06T18:18:14Z,23.69,62.34,34,11,22.72,101.8,0.0,400.0,,,
177,2023-08-06T18:19:14Z,23.71,62.27,33,0,30.03,101.8,0.0,405.0,,,
178,2023-08-06T18:20:14Z,23.68,62.2,34,7,27.22,101.8,0.0,405.0,,,
179,2023-08-06T18:21:14Z,23.69,62.21,34,10,20.93,101.8,1.0,407.0,,,
180,2023-08-06T18:22:14Z,23.69,62.19,33,0,24.61,101.81,0.0,406.0,1.0,1.0,1.0
181,2023-08-06T18:23:14Z,23.73,62.32,33,0,22.99,101.8,0.0,403.0,,,
182,2023-08-06T18:24:14Z,23.72,62.26,34,0,26.64,101.8,0.0,400.0,,,
183,2023-08-06T18:25:14Z,23.72,62.21,34,0,24.39,101.8,0.0,400.0,,,
184,2023-08-06T18:26:14Z,23.72,62.19,34,0,23.1,101.8,1.0,407.0,,,
185,2023-08-06T18:27:14Z,23.72,62.22,33,0,27.16,101.8,1.0,409.0,0.0,0.0,0.0
186,2023-08-06T18:28:14Z,23.71,62.35,33,0,26.95,101.81,0.0,400.0,,,
187,2023-08-06T18:29:14Z,23.73,62.24,33,15,31.75,101.81,0.0,400.0,,,
188,2023-08-06T18:30:14Z,23.75,62.21,34,17,54.64,101.8,1.0,411.0,,,
189,2023-08-06T18:31:14Z,23.75,62.2,33,12,31.51,101.81,0.0,400.0,,,
190,2023-08-06T18:32:14Z,23.73,62.16,33,14,28.42,101.81,0.0,400.0,0.0,0.0,0.0
191,2023-08-06T18:33:14Z,23.73,62.31,33,17,31.33,101.81,1.0,409.0,,,
192,2023-08-06T18:34:14Z,23.73,62.2,33,15,24.72,101.82,0.0,403.0,,,
193,2023-08-06T18:35:14Z,23.76,62.2,33,13,24.43,101.82,1.0,407.0,,,
194,2023-08-06T18:36:14Z,23.75,62.21,34,7,27.49,101.82,0.0,400.0,,,
195,2023-08-06T18:37:14Z,23.75,62.21,33,12,22.94,101.82,0.0,400.0,1.0,1.0,9.0
196,2023-08-06T18:38:14Z,23.73,62.32,33,10,27.45,101.82,0.0,400.0,,,
197,2023-08-06T18:39:14Z,23.78,62.24,33,11,23.2,101.82,2.0,415.0,,,
198,2023-08-06T18:40:14Z,23.76,62.25,33,0,32.65,101.82,0.0,401.0,,,
199,2023-08-06T18:41:14Z,23.78,62.24,33,8,22.43,101.81,0.0,400.0,,,
200,2023-08-06T18:42:14Z,23.76,62.26,33,8,25.56,101.81,0.0,402.0,0.0,0.0,0.0
201,2023-08-06T18:43:14Z,23.78,62.34,33,11,25.53,101.82,0.0,400.0,,,
202,2023-08-06T18:44:14Z,23.78,62.29,33,11,29.93,101.82,0.0,400.0,,,
203,2023-08-06T18:45:14Z,23.78,62.25,33,8,27.16,101.81,1.0,408.0,,,
204,2023-08-06T18:46:14Z,23.78,62.29,33,9,26.99,101.81,0.0,406.0,,,
205,2023-08-06T18:47:14Z,23.79,62.24,33,9,28.76,101.82,1.0,407.0,0.0,0.0,0.0
206,2023-08-06T18:48:14Z,23.82,62.35,34,9,28.33,101.81,0.0,400.0,,,
207,2023-08-06T18:49:14Z,23.79,62.3,33,11,23.94,101.82,0.0,400.0,,,
208,2023-08-06T18:50:14Z,23.79,62.28,33,11,25.19,101.81,0.0,403.0,,,
209,2023-08-06T18:51:14Z,23.83,62.27,33,11,26.71,101.82,0.0,401.0,,,
210,2023-08-06T18:52:14Z,23.79,62.24,33,6,26.24,101.81,0.0,402.0,0.0,0.0,0.0
211,2023-08-06T18:53:14Z,23.83,62.41,33,0,26.53,101.82,0.0,400.0,,,
212,2023-08-06T18:54:14Z,23.85,62.31,33,0,34.72,101.82,0.0,400.0,,,
213,2023-08-06T18:55:14Z,23.83,62.26,33,0,26.16,101.82,0.0,403.0,,,
214,2023-08-06T18:56:14Z,23.83,62.34,33,0,29.61,101.81,0.0,401.0,,,
215,2023-08-06T18:57:14Z,23.83,62.33,33,0,26.43,101.81,0.0,400.0,0.0,0.0,0.0
216,2023-08-06T18:58:14Z,23.83,62.48,33,3,30.2,101.8,0.0,400.0,,,
217,2023-08-06T18:59:14Z,23.85,62.38,33,4,28.48,101.81,0.0,400.0,,,
218,2023-08-06T19:00:14Z,23.85,62.39,33,5,24.83,101.81,0.0,403.0,,,
219,2023-08-06T19:01:14Z,23.83,62.38,33,5,21.49,101.81,0.0,406.0,,,
220,2023-08-06T19:02:14Z,23.83,62.39,33,3,23.68,101.81,1.0,407.0,0.0,0.0,0.0
221,2023-08-06T19:03:14Z,23.85,62.53,33,2,27.38,101.81,0.0,400.0,,,
222,2023-08-06T19:04:14Z,23.86,62.44,33,1,32.77,101.81,0.0,403.0,,,
223,2023-08-06T19:05:14Z,23.86,62.48,33,0,25.56,101.82,0.0,406.0,,,
224,2023-08-06T19:06:14Z,23.83,62.45,33,0,30.65,101.82,1.0,407.0,,,
225,2023-08-06T19:07:14Z,23.88,62.45,33,0,23.49,101.82,0.0,406.0,1.0,1.0,1.0
226,2023-08-06T19:08:14Z,23.88,62.59,33,0,26.67,101.81,0.0,400.0,,,
227,2023-08-06T19:09:14Z,23.86,62.5,33,0,31.18,101.81,0.0,400.0,,,
228,2023-08-06T19:10:14Z,23.86,62.52,33,0,25.53,101.81,1.0,413.0,,,
229,2023-08-06T19:11:14Z,23.88,62.53,33,0,28.45,101.81,0.0,406.0,,,
230,2023-08-06T19:12:14Z,23.86,62.48,33,0,25.53,101.81,1.0,407.0,0.0,0.0,0.0
231,2023-08-06T19:13:14Z,23.88,62.6,33,0,27.47,101.81,0.0,406.0,,,
232,2023-08-06T19:14:14Z,23.88,62.53,33,0,26.38,101.81,0.0,400.0,,,
233,2023-08-06T19:15:14Z,23.88,62.53,33,0,28.11,101.81,1.0,408.0,,,
234,2023-08-06T19:16:14Z,23.88,62.48,33,0,29.32,101.81,0.0,406.0,,,
235,2023-08-06T19:17:14Z,23.85,62.5,33,0,28.14,101.81,1.0,407.0,3.0,4.0,4.0
236,2023-08-06T19:18:14Z,23.88,62.59,33,0,29.04,101.81,0.0,401.0,,,
237,2023-08-06T19:19:14Z,23.88,62.53,33,0,25.5,101.81,0.0,400.0,,,
238,2023-08-06T19:20:14Z,23.86,62.51,33,0,27.44,101.81,0.0,403.0,,,
239,2023-08-06T19:21:14Z,23.86,62.5,33,0,25.16,101.81,0.0,401.0,,,
240,2023-08-06T19:22:14Z,23.86,62.52,33,0,29.76,101.81,0.0,402.0,0.0,0.0,0.0
241,2023-08-06T19:23:14Z,23.89,62.64,33,0,28.55,101.82,0.0,400.0,,,
242,2023-08-06T19:24:14Z,23.88,62.55,33,0,28.66,101.81,0.0,400.0,,,
243,2023-08-06T19:25:14Z,23.88,62.58,33,0,28.93,101.81,0.0,400.0,,,
244,2023-08-06T19:26:14Z,23.85,62.5,33,0,27.12,101.82,0.0,403.0,,,
245,2023-08-06T19:27:14Z,23.88,62.56,33,0,27.49,101.82,0.0,406.0,1.0,1.0,1.0
246,2023-08-06T19:28:14Z,23.86,62.64,33,0,26.46,101.82,0.0,400.0,,,
247,2023-08-06T19:29:14Z,23.85,62.54,33,0,32.75,101.82,0.0,400.0,,,
248,2023-08-06T19:30:14Z,23.88,62.52,33,0,29.42,101.83,0.0,402.0,,,
249,2023-08-06T19:31:14Z,23.86,62.54,33,0,31.22,101.82,0.0,405.0,,,
250,2023-08-06T19:32:14Z,23.85,62.55,33,0,29.99,101.83,0.0,406.0,3.0,3.0,3.0
251,2023-08-06T19:33:14Z,23.88,62.65,33,0,27.42,101.82,0.0,400.0,,,
252,2023-08-06T19:34:14Z,23.86,62.59,33,0,24.54,101.82,0.0,400.0,,,
253,2023-08-06T19:35:14Z,23.85,62.55,33,0,27.02,101.82,0.0,405.0,,,
254,2023-08-06T19:36:14Z,23.85,62.58,33,0,24.89,101.82,0.0,402.0,,,
255,2023-08-06T19:37:14Z,23.83,62.57,33,0,32.54,101.82,0.0,402.0,0.0,0.0,0.0
256,2023-08-06T19:38:14Z,23.85,62.7,33,0,27.47,101.82,0.0,400.0,,,
257,2023-08-06T19:39:14Z,23.86,62.63,32,0,27.53,101.82,0.0,403.0,,,
258,2023-08-06T19:40:14Z,23.86,62.59,33,0,28.11,101.83,0.0,400.0,,,
259,2023-08-06T19:41:14Z,23.85,62.61,33,0,26.55,101.82,0.0,403.0,,,
260,2023-08-06T19:42:14Z,23.83,62.61,33,0,33.02,101.82,0.0,401.0,1.0,1.0,1.0
261,2023-08-06T19:43:14Z,23.83,62.75,33,0,23.1,101.83,0.0,400.0,,,
262,2023-08-06T19:44:14Z,23.82,62.7,33,0,24.79,101.83,0.0,400.0,,,
263,2023-08-06T19:45:14Z,23.83,62.66,33,0,26.69,101.83,1.0,408.0,,,
264,2023-08-06T19:46:14Z,23.82,62.65,33,0,28.33,101.83,1.0,409.0,,,
265,2023-08-06T19:47:14Z,23.85,62.66,33,0,28.81,101.83,0.0,402.0,2.0,2.0,2.0
266,2023-08-06T19:48:14Z,23.85,62.78,32,0,26.46,101.83,0.0,400.0,,,
267,2023-08-06T19:49:14Z,23.82,62.72,33,0,27.36,101.83,0.0,400.0,,,
268,2023-08-06T19:50:14Z,23.82,62.7,32,0,21.56,101.83,1.0,408.0,,,
269,2023-08-06T19:51:14Z,23.82,62.66,32,0,27.53,101.83,0.0,406.0,,,
270,2023-08-06T19:52:14Z,23.82,62.7,32,0,26.93,101.83,0.0,402.0,2.0,3.0,3.0
271,2023-08-06T19:53:14Z,23.79,62.78,32,0,22.55,101.84,0.0,400.0,,,
272,2023-08-06T19:54:14Z,23.79,62.76,32,0,29.08,101.84,0.0,400.0,,,
273,2023-08-06T19:55:14Z,23.81,62.67,32,0,24.31,101.84,0.0,400.0,,,
274,2023-08-06T19:56:14Z,23.82,62.72,32,0,25.47,101.84,0.0,405.0,,,
275,2023-08-06T19:57:14Z,23.79,62.69,32,0,25.73,101.85,0.0,406.0,0.0,0.0,0.0
276,2023-08-06T19:58:14Z,23.81,62.8,32,0,29.22,101.85,0.0,400.0,,,
277,2023-08-06T19:59:14Z,23.79,62.68,32,0,29.51,101.85,0.0,400.0,,,
278,2023-08-06T20:00:14Z,23.79,62.71,32,0,25.9,101.85,1.0,407.0,,,
